steps	episodes	elapsed	mean	median	stdev	max	min	average_q1	average_q2	average_q_func1_loss	average_q_func2_loss	n_updates	average_entropy	temperature
50000	50	1000.6985712051392	4601.220030435966	4591.004711500663	129.51923494832053	4774.352351544862	4364.306313861875	164.71538	164.65265	3.0261596035957337	2.943486998081207	40001	-5.990672	0.06113607436418533
100000	100	2251.5613489151	6272.588625740582	6325.803889175072	128.52481127777216	6390.4009000660935	5958.417674942268	357.06744	357.07773	4.162944755554199	4.3675010395050045	90001	-6.1552954	0.12078357487916946
150000	150	3479.3365223407745	7385.933788096388	7408.570899870347	106.47450661405341	7588.489257424968	7204.371448861412	439.98132	439.94437	5.781693201065064	5.8139034318923954	140001	-5.7593536	0.15562543272972107
200000	200	4709.790545225143	8413.088095941894	8404.938450393516	126.63090598851832	8617.290898468764	8137.636112067768	496.1588	496.00357	8.656688704490662	9.33231029510498	190001	-5.7884436	0.18710832297801971
250000	250	5948.154333353043	8165.791083467925	8195.812367256443	128.19704656147985	8342.073162317369	7933.513140030126	571.1218	571.0339	10.274224481582642	9.967710514068603	240001	-6.103952	0.2315768152475357
300000	300	7186.14888882637	9965.684026795692	9969.588954509043	49.48923334580862	10046.220202010178	9896.939027243343	624.61115	624.7641	11.540630989074707	11.668017253875732	290001	-5.8877892	0.24796977639198303
350000	350	8417.216155529022	10394.0410167071	10422.76008527231	169.45660366740432	10592.542931970293	10107.93862289273	666.61957	666.5564	11.366686215400696	11.000721487998963	340001	-6.2012596	0.26343879103660583
400000	400	9639.212679862976	10580.854497158709	10560.179564803897	137.62491652273917	10845.140439371302	10366.830865036205	680.30066	680.3213	11.96383111000061	11.745491871833801	390001	-5.397182	0.26748889684677124
450000	450	10858.980001926422	10753.480403136322	10748.22950435221	100.34056714381572	10898.292102368398	10581.82069379832	723.5525	723.68146	11.803479599952698	11.624298825263978	440001	-6.3013945	0.26128730177879333
500000	500	12098.800380706787	10736.335569679552	10701.689335092917	191.64950067769968	11023.897447432486	10490.241934388441	757.7741	757.8336	11.962851214408875	12.132376308441161	490001	-6.4450545	0.2676711678504944
550000	550	13347.052711486816	10816.095961135274	10802.304648241548	104.8775454068676	11024.929258712324	10675.518423701527	776.46246	776.5222	11.791760501861573	11.634834957122802	540001	-6.0697746	0.26117944717407227
600000	600	14576.216196537018	11247.425759297157	11248.332069962275	74.67760773763558	11405.195135559798	11133.690930924318	792.9572	793.0047	12.665859532356261	13.028911967277526	590001	-6.053696	0.2717662453651428
650000	650	15825.990599870682	11499.831501356042	11526.530322464107	115.49331162613761	11634.82568497055	11239.23680941558	807.6185	808.0357	12.895808782577515	12.813900265693665	640001	-5.9749494	0.2644009590148926
700000	700	17079.976982593536	11328.007971190127	11335.513231211477	83.13070734173441	11437.40036630396	11144.441581632625	820.0881	819.93634	14.844004392623901	14.722067484855652	690001	-6.0766115	0.2640964984893799
750000	750	18341.089110851288	11323.566194006122	11353.662941098104	104.14094286174475	11472.381509340797	11147.943271324682	833.5442	833.97125	14.096673774719239	15.311009664535522	740001	-5.969288	0.25949785113334656
800000	800	19591.180516004562	10990.1247958946	10973.817028097874	113.05265775625911	11160.738295865727	10859.138021573477	859.204	858.99786	15.190104632377624	14.860623474121093	790001	-6.336961	0.25561362504959106
850000	850	20871.43843460083	11335.958403664374	11841.127629920655	1735.0664971321157	12112.62306537533	6405.195338040165	867.31885	867.45575	12.950175395011902	12.620080490112304	840001	-5.884909	0.2541407644748688
900000	900	22117.676481485367	11973.9502231075	11957.540995339295	84.79961556426973	12150.42723159481	11865.32339929889	884.74414	885.0275	12.390815587043763	12.284368724822999	890001	-6.1271076	0.26874420046806335
950000	950	23388.72169303894	11151.842192882299	12065.637215260787	2090.370293294913	12297.713063974834	5977.904141013593	871.0481	870.82324	21.52610941886902	19.055178775787354	940001	-5.844179	0.2800510823726654
1000000	1000	24668.844784975052	12334.067534601852	12376.833538357256	164.59956208546447	12518.456021417971	11955.176551356953	880.81067	880.6771	19.10977946281433	21.97020290374756	990001	-5.6929526	0.30013370513916016
