steps	episodes	elapsed	mean	median	stdev	max	min	average_q1	average_q2	average_q_func1_loss	average_q_func2_loss	n_updates	average_entropy	temperature
50000	738	1072.5391108989716	288.86161739786513	241.34217640312602	130.66079257872602	633.2903943670423	196.7911277133422	121.49347	121.69772	8.533496975898743	9.81248230934143	40001	-5.948212	0.05035680532455444
100000	1007	2488.3861598968506	483.6708736790887	357.7903231364289	374.34328784060096	1096.3110242977389	122.16888218374056	135.78412	135.7498	11.597643928527832	12.508731536865234	90001	-5.806318	0.060948971658945084
150000	1123	4115.287764549255	1546.7991938379673	484.9992345747318	1671.3884600633505	3763.6687002833987	136.22259618469232	177.64458	177.5702	18.927398862838746	19.967493171691896	140001	-5.8296776	0.08173277974128723
200000	1282	5669.159454107285	3980.292628125836	4216.661332959127	826.6638281000749	4342.823639490877	1633.5111399209375	219.2976	218.95343	14.865841426849364	15.483731622695922	190001	-6.049527	0.08716920018196106
250000	1339	7125.717963933945	2626.6857153618935	4141.234141419293	2144.7750442296274	4396.058508271201	97.2604655890835	266.24677	265.91876	15.328872728347779	15.567807397842408	240001	-5.582881	0.08115717768669128
300000	1405	8515.314165115356	5003.86642886121	4990.424500919426	45.59225574685801	5087.250514191423	4958.667884382139	296.613	296.59268	15.970642652511597	15.539630222320557	290001	-5.8639064	0.08539731055498123
350000	1462	9908.439547777176	4172.7261789915165	5167.948378323821	2089.4881238563903	5218.057396896931	203.01633991098183	326.59338	327.1918	14.56747284412384	14.636291122436523	340001	-6.0041313	0.09131604433059692
400000	1520	11311.53325843811	5372.978625944058	5354.121549359682	89.08806368950908	5565.861919993286	5281.108863351344	349.32812	348.8555	13.711948862075806	13.856280879974365	390001	-5.5603185	0.09219572693109512
450000	1576	12720.119643211365	4640.678055704043	5107.961411404074	1505.2262265759905	5214.858730082667	363.8605148564622	372.47485	373.14944	13.681381225585938	15.598771414756776	440001	-5.8454804	0.08800375461578369
500000	1632	14121.419033288956	5349.299053012899	5359.652056929416	46.16750559766553	5404.368435438327	5251.766325193804	386.22955	386.37936	12.223930277824401	12.554869947433472	490001	-5.941667	0.09064877778291702
550000	1683	15531.45462179184	5277.211898910674	5298.753558328537	48.575223533065234	5345.743757244538	5208.116687792417	400.23737	400.48557	11.790404839515686	12.453268909454346	540001	-5.8965225	0.08645901083946228
600000	1733	16989.260803461075	5390.245828074624	5382.86993269837	47.75092799409549	5483.007233432691	5337.146303904808	407.6238	407.36563	12.068322262763978	11.992135276794434	590001	-6.3507657	0.0804373174905777
650000	1784	18431.4996073246	5453.227157772495	5472.293432342631	31.96879414285804	5476.565702163126	5383.244057420528	410.48114	410.3293	10.86734508037567	10.775548615455627	640001	-6.1872168	0.08202151954174042
700000	1834	19853.20536851883	5325.9514145543935	5333.325879574049	62.96273046159988	5435.1122387449	5239.198126476431	420.6865	420.60428	9.666339950561524	9.49389229297638	690001	-5.9165516	0.07832765579223633
750000	1884	21249.022258281708	5371.262337321175	5370.1840040099305	19.26455246888372	5392.155783013521	5326.675652572438	426.80856	426.41174	8.484820227622986	8.345424814224243	740001	-6.05356	0.07701314985752106
800000	1934	22648.512580871582	5538.160380733741	5539.6621540460965	17.37665605212477	5565.42275467874	5512.572169868794	437.44305	437.33218	8.284604611396789	8.843002519607545	790001	-5.7464514	0.07773754745721817
850000	1985	24042.8171582222	5606.947837220838	5610.285232897671	29.84614184023937	5645.43470120406	5542.885842120793	434.82733	434.92444	7.060044312477112	8.030553455352782	840001	-6.2133574	0.07946574687957764
900000	2035	25438.396736383438	5641.409846501376	5629.477967616713	32.09482452332391	5691.925111477749	5593.929819355634	446.18906	445.99097	9.537527182102203	8.63622568845749	890001	-5.8493724	0.07796287536621094
950000	2085	26903.54759812355	5606.042971144024	5614.554443577674	57.0223369879291	5682.2339624770675	5458.814698551479	453.8419	453.8962	7.308609127998352	8.155821709632873	940001	-5.9655356	0.0731559619307518
1000000	2135	28398.415557146072	5679.916516908886	5693.508088508002	52.41172971178962	5744.740360588785	5590.784530895703	456.61874	456.5186	6.776866843700409	7.2365224957466125	990001	-5.833276	0.07467690110206604
