steps	episodes	elapsed	mean	median	stdev	max	min	average_q1	average_q2	average_q_func1_loss	average_q_func2_loss	n_updates	average_entropy	temperature
50000	740	1038.3813359737396	282.94133893251353	199.9379879175583	262.74220596627026	810.3391567106894	8.48849451033814	130.2695	130.5584	9.949304647445679	9.836781487464904	40001	-6.2785354	0.03880839794874191
100000	988	2353.341057777405	497.8632389892617	371.6342639821901	322.493640498101	1355.1321997951868	260.6779276742859	137.07391	136.69225	9.216550464630126	8.900846490859985	90001	-6.133551	0.051872190088033676
150000	1118	3731.010219812393	1965.615034160003	1919.529773021327	719.5654192902101	2956.5782815619536	765.9942573934435	169.94025	170.34322	8.321038208007813	8.631631031036378	140001	-5.9440713	0.056945089250802994
200000	1215	5118.720239162445	2765.8399764743563	3189.5420983613785	767.8734629693237	3250.271884770846	1281.5599711183304	184.7227	185.15926	10.10344156742096	10.390171523094176	190001	-5.572742	0.06269383430480957
250000	1279	6509.581531047821	2241.3369339510323	2641.787823337928	1330.230619664016	3621.033728837859	94.13045071341047	210.77115	210.74242	8.413813943862914	9.260574259757995	240001	-5.5060763	0.06425641477108002
300000	1356	7905.119602203369	810.988752563172	117.34735783108786	1406.1779144109803	3482.1276530744813	96.37401010796114	237.69774	237.91083	10.441154870986939	11.075237784385681	290001	-6.38286	0.0693906843662262
350000	1419	9302.25086259842	1382.4135948944768	837.0340816531896	1595.1717311840705	3771.9525035357115	-52.22376247721395	256.43002	256.32983	10.094078288078308	10.570991606712342	340001	-5.8810067	0.06895074248313904
400000	1482	10708.161995649338	3105.8890898646964	3960.3429956953914	1467.6003556425496	4040.051230368255	193.3026051495622	266.9966	266.5457	11.89351535320282	10.972663168907166	390001	-6.2154927	0.07174539566040039
450000	1541	12109.344684839249	4274.147677328103	4306.860455979154	67.57212123579622	4335.075275182775	4156.095414366587	290.90945	291.3793	15.407612476348877	15.887477221488952	440001	-6.1129503	0.06860345602035522
500000	1605	13519.204513072968	3441.30080558519	4495.653720960605	1734.9514402029201	4569.410497244011	854.1171550527237	303.5275	303.80655	10.96126814365387	10.737150735855103	490001	-5.8740244	0.07198784500360489
550000	1661	14928.529119729996	4581.859874750344	4629.742491270823	187.821576531533	4689.377479589695	4055.9404387064515	312.68674	312.77463	12.038695869445801	10.835667624473572	540001	-6.221507	0.07291962206363678
600000	1715	16362.654394865036	4678.121123113249	4671.387282800521	156.82219106813645	4924.047157685711	4509.266950306507	332.23486	332.53494	14.163732957839965	13.0150009059906	590001	-5.6953564	0.0744139701128006
650000	1779	17846.63471508026	749.2361532187854	208.37049818135014	866.7550557676567	2178.3999709825334	187.8300519421646	336.8952	336.72363	11.169590148925781	10.80534866809845	640001	-6.1910806	0.07556003332138062
700000	1838	19298.91127729416	4665.659977289749	4675.279603984569	44.35853008424492	4720.873410219676	4612.124678765689	344.0912	344.00574	18.204510197639465	17.283914198875426	690001	-6.020077	0.07568681985139847
750000	1895	20838.63844347	5057.134201448853	5099.012787146803	96.64721378282007	5130.647206118877	4844.681462492291	347.49942	347.67563	12.612765045166016	13.894689874649048	740001	-6.3262825	0.07430734485387802
800000	1948	22318.84961271286	4900.007171191775	4941.530736471219	93.00342077895054	4997.89582241774	4742.106831354519	357.294	357.65698	9.708880987167358	9.150045137405396	790001	-6.106884	0.07676725834608078
850000	2001	23759.900220394135	2227.3507195993825	936.2560308003069	1746.547483072137	4858.481537230389	890.3131273962892	361.07645	360.957	11.617003898620606	12.959563145637512	840001	-6.5259433	0.0729331374168396
900000	2055	25202.171356916428	4904.814859433059	4913.162123062009	58.95369991297423	4980.467002124454	4770.894422194395	372.90555	372.71628	10.103758001327515	9.105639219284058	890001	-5.8422084	0.07157449424266815
950000	2108	26684.4332780838	4948.955320563577	4941.798024887774	89.70758268001991	5063.849980340027	4778.108161456035	378.70483	378.97607	14.206273293495178	14.199137725830077	940001	-6.0847173	0.0722656175494194
1000000	2160	28131.413947105408	4337.098996812777	4947.071140923388	906.5908378294089	5083.875251606158	2812.955109253254	383.41794	383.31442	12.427917432785033	12.273456025123597	990001	-5.7264886	0.07138901948928833
