steps	episodes	elapsed	mean	median	stdev	max	min	average_q1	average_q2	average_q_func1_loss	average_q_func2_loss	n_updates	average_entropy	temperature
50000	708	595.3187990188599	611.8889092243869	566.3624522708426	236.15550615221903	1125.296763290455	323.512478420999	121.85453	121.83318	5.919422559738159	6.703344941139221	40001	-6.3367343	0.041289545595645905
100000	913	1333.5762889385223	651.3366997295627	716.5574794409622	292.41587702777593	981.0929841336125	139.3198188213531	136.77818	136.75131	10.564798851013183	11.532822442054748	90001	-5.5660143	0.0456317737698555
150000	1089	2073.022324323654	698.6143308888717	702.7277031559422	388.5497432577079	1296.8315424651425	148.06055162947337	148.3493	148.57166	9.304044756889343	10.413939580917358	140001	-5.8098946	0.056216176599264145
200000	1198	2820.4993619918823	2646.4756141678918	3556.459954341597	1325.4451037634356	3728.7923265237587	474.7673744403035	184.3049	183.93929	12.050300545692444	14.034157152175903	190001	-5.8394227	0.06884422153234482
250000	1322	3557.683921098709	1569.0975109204867	1729.9555522004066	1361.232526059346	3058.9357317336508	110.71857965589955	212.08203	212.00597	14.487195167541504	15.29102294921875	240001	-5.882266	0.07789324223995209
300000	1383	4288.938180446625	334.90501724796616	182.55865530923393	334.45446782578244	1202.2837622211196	151.73423399798256	231.081	231.80725	13.563049578666687	14.968230953216553	290001	-6.4361777	0.08307615667581558
350000	1447	5033.2511694431305	3839.515208182514	3824.804912553797	87.88682559737079	3957.757887635297	3712.547413739501	250.18723	250.55998	12.352322764396668	14.461019854545594	340001	-5.590263	0.08163752406835556
400000	1504	5779.803995132446	3908.175715941695	3913.6464390305396	23.318810861732842	3942.428235558304	3865.4290378047513	263.39267	263.56763	12.68597089290619	13.424869408607483	390001	-5.994077	0.08373601734638214
450000	1562	6530.223016023636	3976.969961220384	3953.1203601809493	65.38900412520674	4084.0968733558693	3897.6605459886923	273.3976	273.1838	12.054541764259339	12.322271971702575	440001	-6.3902736	0.08636780828237534
500000	1622	7274.391561031342	3589.974429171129	4110.746594583653	1283.9186799266758	4302.570311692591	273.1578619939168	284.21863	284.827	10.491997046470642	11.155843195915223	490001	-5.866376	0.08968007564544678
550000	1678	8019.73636341095	3884.484234727216	4282.533565002379	1204.3164323214442	4315.860325120967	461.86399171723474	292.21	291.94507	11.194166641235352	11.168404927253723	540001	-6.0566564	0.0861717090010643
600000	1734	8766.498814821243	4131.728891390016	4513.523670268058	1217.9695647193114	4593.056687131845	666.8696455982245	305.34787	305.62753	13.574051494598388	12.920479683876037	590001	-5.8903203	0.0877239853143692
650000	1790	9512.864437103271	4329.57193187556	4589.728273044249	862.8124642049823	4716.157440336632	1881.3028456908662	309.79	309.7341	11.602104396820069	10.794498863220214	640001	-5.8134093	0.08849970251321793
700000	1843	10263.26417708397	4385.107436432278	4388.263323346513	65.40323364043903	4522.416984196363	4301.848750144132	325.16095	325.0753	11.758298988342284	11.545953664779663	690001	-5.7870374	0.08425921201705933
750000	1895	11013.494299650192	4609.877395689429	4611.69155851317	36.01625998596849	4645.300363653411	4529.460217181302	325.8682	325.5253	11.337317252159119	12.283163285255432	740001	-5.768939	0.08447904884815216
800000	1945	11763.833334684372	4568.703956049177	4581.865322627108	83.31842333745192	4680.401536761484	4436.782039848443	340.5203	340.40808	9.544776048660278	10.44308322429657	790001	-6.0310273	0.0870480164885521
850000	1998	12513.66901731491	4608.956125560433	4618.5402124084885	59.0155789358238	4696.20697905607	4494.683651439297	341.11136	341.48944	10.272807559967042	11.950992503166198	840001	-6.2063417	0.08475197851657867
900000	2050	13261.640850543976	3528.3851213317107	4864.027444126486	2290.5437506324697	5131.070524319805	191.07086524524564	349.65494	349.78873	8.663621945381164	9.304483242034912	890001	-5.981698	0.07952895015478134
950000	2101	14017.05391407013	4892.4524311449495	4909.039602050161	83.8152196648374	5002.6502020750095	4789.815690152124	358.65857	358.66284	9.483223543167114	9.120553240776061	940001	-6.469352	0.08237265795469284
1000000	2154	14770.616226673126	5016.535111017811	5012.34229094026	53.7578105374036	5098.611028719538	4923.29527309001	362.05045	362.12897	9.905315771102906	10.464848237037659	990001	-6.457694	0.08266215771436691
