steps	episodes	elapsed	mean	median	stdev	max	min	average_q1	average_q2	average_q_func1_loss	average_q_func2_loss	n_updates	average_entropy	temperature
50000	50	1022.8152329921722	4850.1270817482355	4874.268514220155	283.13821570877803	5191.266909253298	4120.223138431472	183.20328	183.3032	3.624679090976715	3.8370097279548645	40001	-6.02022	0.08760462701320648
100000	100	2306.803384780884	6108.315017782023	6121.314809537018	102.5126495159414	6211.557358715404	5870.908652886534	348.91217	348.8595	4.961908321380616	4.868349602222443	90001	-5.957628	0.1422007828950882
150000	150	3638.5932297706604	7086.267972209076	7555.15765632591	1544.098251307526	7806.346085279904	2704.641745991988	425.41855	425.4072	6.394186720848084	6.681416652202606	140001	-6.039837	0.18309073150157928
200000	200	4964.3072192668915	8504.300071024518	8528.941540608299	86.43695181279058	8596.121951839454	8360.905584085915	483.5913	483.69785	7.0582271623611454	7.077170877456665	190001	-5.775376	0.21026194095611572
250000	250	6288.422230958939	8729.241488551506	8704.97368894548	69.89668423908034	8856.74631260398	8661.57440045417	548.1411	548.128	8.616582522392273	8.174430980682374	240001	-5.9124575	0.2338343858718872
300000	300	7628.950701713562	8682.67415224474	8694.60672350184	45.83294242879714	8747.467957380233	8620.004944388396	594.1454	594.43335	9.954760279655456	9.889684796333313	290001	-5.65312	0.2485889494419098
350000	350	8962.377525806427	8893.643857309948	8895.708834345547	40.44129285956277	8942.242308606958	8810.248280127864	646.0688	646.2232	10.754823441505431	10.192453699111939	340001	-6.312631	0.25809070467948914
400000	400	10298.683408260345	10235.85848612611	10243.797811187671	101.05691070061596	10351.445408256048	10031.677060741717	669.18665	669.2593	11.500522193908692	10.816026124954224	390001	-5.8871536	0.26200559735298157
450000	450	11656.074670553207	9797.099348462	9805.830215459744	123.67699148185993	9967.958912461441	9635.128969799678	711.5593	711.8137	11.002955975532531	10.86399863243103	440001	-5.9744587	0.2598506808280945
500000	500	12974.581453800201	10158.452041445991	10154.968534523607	84.31436482713033	10343.938091608607	10067.175345205393	740.8869	741.0643	10.45682068347931	10.188311691284179	490001	-6.016213	0.2595200836658478
550000	550	14300.23758149147	10524.55636782349	10480.88727650858	155.06783473873173	10811.808411559221	10308.866245704268	762.81635	762.75977	11.420340328216552	11.330254664421082	540001	-5.9818945	0.25510576367378235
600000	600	15623.298559904099	10232.869671300261	10221.799753716326	84.30243654227199	10382.336529910444	10097.871421643677	781.4481	781.52484	12.067031455039977	11.553387446403503	590001	-6.0542874	0.25509923696517944
650000	650	16969.191068649292	10991.424971270195	10990.478991033851	79.73940523446687	11156.996428892537	10883.608265960338	805.44324	805.0521	11.56115074634552	12.107868080139161	640001	-6.1742253	0.24933043122291565
700000	700	18323.9652261734	11412.781241963903	11419.383700741604	80.68557152908177	11525.934220542154	11273.516671831925	820.75916	821.0135	11.748111743927002	11.58957640171051	690001	-6.1155133	0.24919487535953522
750000	750	19672.21151804924	11486.544450643545	11536.589114193885	171.9765628135251	11650.788131807289	11123.226925506842	831.78455	831.67926	12.292180190086365	11.746022725105286	740001	-5.874242	0.2554379403591156
800000	800	21047.263392686844	10116.055998973316	10896.796627999607	2614.260493767511	11188.874887438189	2684.248881796293	854.77515	854.6095	13.84139229774475	13.36953113079071	790001	-6.132944	0.24746747314929962
850000	850	22434.369931459427	11121.787170416828	11140.26855883428	86.94298281516957	11236.116040790645	10967.280001141313	866.30914	866.5303	12.68748207092285	12.106069765090943	840001	-6.4747605	0.2540944218635559
900000	900	23833.27286362648	11270.328317400064	11255.080551079922	87.21395140425156	11412.424348061846	11138.478278858605	880.1676	880.19	16.982239995002747	16.524692678451537	890001	-6.542598	0.2473774552345276
950000	950	25215.210474014282	11509.920958127213	11837.38640233981	1177.5847402373684	12077.867341087162	8203.509125877397	888.10864	888.0408	11.656385259628296	12.52942479133606	940001	-5.907582	0.2450653612613678
1000000	1000	26625.046446084976	11855.435474052183	11872.093614011323	135.55824219696217	12020.484258162982	11687.072245347199	884.7343	884.3676	22.3368208026886	23.29639347076416	990001	-5.9156632	0.25312432646751404
