steps	episodes	elapsed	mean	median	stdev	max	min	average_q1	average_q2	average_q_func1_loss	average_q_func2_loss	n_updates	average_entropy	temperature
50000	726	638.9598591327667	296.509698631126	251.85238386391939	196.33086642768853	593.5397568324872	-2.436821643754961	116.656876	117.080185	6.678886561393738	7.508211436271668	40001	-5.5949187	0.03842005878686905
100000	974	1424.6959161758423	265.98178330068794	243.84328511157582	121.7651209169277	526.2828379048507	121.82550569179664	126.798035	126.61124	9.504386234283448	9.468882212638855	90001	-5.9141974	0.04599759727716446
150000	1178	2225.3921580314636	1026.0472944806902	1106.38527960059	328.19325632835273	1484.0453558202375	460.04523044372576	151.18364	150.50478	14.629599151611329	13.927443466186524	140001	-5.84492	0.058747705072164536
200000	1297	3010.2991890907288	212.69653892452055	202.62507999367176	19.345109336034195	254.13637440418648	196.79307680204172	185.4253	185.26152	14.206108560562134	14.723367919921875	190001	-6.0370507	0.06731540709733963
250000	1387	3803.529596567154	3785.8045717165332	3789.82120774557	70.8706175385924	3881.0553502733333	3656.264325276438	213.75224	213.60329	21.17407331466675	19.672209272384645	240001	-5.9921904	0.07407534122467041
300000	1456	4588.737999916077	3811.3124398477053	4373.6809350737985	1339.6692069067167	4563.338481267238	322.9681290484438	249.38657	249.25421	19.03292477607727	19.755499153137208	290001	-5.71748	0.084968201816082
350000	1515	5375.8122663497925	2377.425714537808	2324.3269248443685	354.81007234501203	2810.308284367855	1948.5175243576177	281.0157	281.15436	38.99722778320312	34.51897922515869	340001	-6.1260514	0.08811338990926743
400000	1573	6168.929193019867	5164.873374178093	5178.591722455336	42.34583466316866	5214.911434044483	5091.11661849816	305.86768	305.53683	23.42322274208069	26.61145030975342	390001	-5.816002	0.09330108761787415
450000	1633	6961.103331565857	5233.524463312355	5224.498396465144	33.58939912427554	5283.095403153042	5194.472018279617	325.26617	325.90994	29.473758344650268	27.180328006744386	440001	-5.6852794	0.09228967875242233
500000	1696	7749.202990293503	3922.5280795633676	5187.686482146638	2052.9641303400163	5289.9917018575925	617.8341649945518	339.11414	338.6425	27.489340047836304	25.450387535095214	490001	-6.0354114	0.09136907011270523
550000	1749	8546.87600684166	5581.553447824085	5581.437233768532	67.465591426544	5659.810836891653	5451.591278892755	354.391	355.0035	23.994555082321167	25.37732062339783	540001	-5.7426105	0.0915706604719162
600000	1803	9349.805431604385	4528.54509715803	5501.193678291598	1657.2971360561405	5663.784437063945	2038.1103298062467	376.90936	376.86337	32.846231412887576	31.983625345230102	590001	-6.247676	0.08906262367963791
650000	1856	10166.181465148926	5375.469350158959	5384.29362114124	142.55361712340087	5656.275716426988	5194.959382820322	384.09686	384.06778	33.46175651550293	31.014026889801027	640001	-6.3923006	0.09212493151426315
700000	1912	10969.175616025925	5588.207601880893	5596.842764089495	141.25193130300124	5805.628159706005	5322.809605997365	399.91202	399.6321	24.271953067779542	24.87888068199158	690001	-5.8860126	0.0931607261300087
