steps	episodes	elapsed	mean	median	stdev	max	min	average_q1	average_q2	average_q_func1_loss	average_q_func2_loss	n_updates	average_entropy	temperature
50000	715	630.4197928905487	237.66588520341955	126.15139767057434	300.27976130991004	919.6004433601041	3.8778935584906646	131.33481	130.78114	8.100382504463196	7.4059757804870605	40001	-5.5966425	0.052822183817625046
100000	965	1411.0653100013733	489.7682791836237	479.215327358632	133.13906342978157	730.229854703576	263.06566938209033	127.251175	127.21224	5.592099773883819	5.106700704097748	90001	-6.004079	0.04379282891750336
150000	1144	2226.6556446552277	801.4022178993889	751.0594410169549	425.48043062538363	1438.0513391729867	316.94071856400126	159.87497	159.82462	7.082246193885803	6.911140670776367	140001	-6.118127	0.05791429057717323
200000	1295	3036.2529361248016	879.3596514281624	944.8440275862552	197.6137273277724	1105.6151911898764	554.5567205517252	182.33307	182.27562	7.238294143676757	7.069356665611267	190001	-6.169748	0.057963162660598755
250000	1420	3832.3010714054108	945.7658603330102	440.8049954699895	1094.3003960876592	3189.999164918934	81.73596045210732	200.48738	200.31541	7.482278170585633	7.845267448425293	240001	-6.1188784	0.06036652624607086
300000	1510	4629.370960474014	2661.911557327729	3028.919567325915	867.2938436965554	3524.776198385801	1382.191891085864	215.20937	215.68675	7.369920988082885	7.4499448823928835	290001	-6.1545606	0.06484342366456985
350000	1583	5428.173779726028	2496.2373916454876	2345.3234569152664	777.0236574124158	3581.987395998673	1351.601475099357	225.3143	225.11461	7.302574148178101	7.721233134269714	340001	-6.4384828	0.0648898035287857
400000	1648	6227.891000986099	2778.5242067258064	2981.30751843115	976.8460245526051	3821.4236701331997	1243.3534907684866	246.01137	245.98972	7.37994001865387	7.497910275459289	390001	-5.575868	0.06176814064383507
450000	1705	7031.906172990799	3873.5636049036702	3923.0932279696326	138.5477803492448	4031.458787117644	3577.831327384466	251.581	251.82512	7.461161694526672	8.16379184961319	440001	-6.257185	0.062657929956913
500000	1760	7838.558982849121	3864.897445844557	3975.5589247667594	461.54556676750667	4122.098150301421	2562.9849995059635	267.79636	267.58514	7.41804983139038	7.672088479995727	490001	-5.8561034	0.06563004106283188
550000	1819	8640.093535900116	2209.8645087618256	1017.3608522633513	1557.1557328469814	4140.32193740654	988.4931781392461	271.3448	271.3087	7.8192344617843625	7.961129760742187	540001	-5.9662166	0.06470588594675064
600000	1872	9462.20501947403	4131.664029430511	4124.640899202961	44.986921539125994	4200.874334675575	4068.7083684847466	283.163	283.408	7.797163155078888	7.933276228904724	590001	-6.274051	0.06270519644021988
650000	1923	10289.30582857132	4218.77268871831	4213.997501014164	53.96373666259329	4306.267639187286	4154.120520284285	303.1891	303.1645	8.434173488616944	9.020501425266266	640001	-5.625574	0.06146818399429321
700000	1973	11117.441932439804	4291.60394547461	4276.441206552238	63.316418038867994	4396.320283310237	4192.192086167686	310.51984	310.1195	6.7433698678016665	6.745016529560089	690001	-5.955795	0.057882413268089294
750000	2023	11910.824721097946	4346.50433761881	4374.712978206104	82.554372983967	4459.576143256769	4204.917506194803	318.30157	317.9667	6.532389278411865	6.99335520029068	740001	-6.037389	0.06025810167193413
800000	2073	12704.710140228271	4429.103782267351	4431.7300783462415	25.10334655211077	4464.052853790241	4380.174052646406	328.89117	329.11697	6.428832840919495	6.827001547813415	790001	-6.518917	0.057535432279109955
850000	2131	13499.353734493256	4487.222380400064	4487.919647091196	38.3067934272485	4553.605405446954	4428.141155439284	333.65924	333.77197	6.690496799945831	7.309075889587402	840001	-6.0478992	0.05799313262104988
900000	2181	14293.800923109055	4503.796410571855	4516.90587737073	75.88234129796128	4596.290777091274	4401.498284337459	338.38318	338.83475	7.070526850223541	7.275608658790588	890001	-5.6736073	0.05963999032974243
950000	2231	15086.429505348206	4435.576773631031	4438.783313000402	38.17861901996679	4500.084905489788	4360.683538329624	347.8153	347.6126	6.228927381038666	6.237165334224701	940001	-6.3860707	0.05697198212146759
1000000	2282	15880.217624902725	4479.790339787624	4470.191183006777	38.241026239406395	4550.568959296086	4431.92576165669	351.36658	351.01816	6.377396404743195	6.217640919685364	990001	-6.043586	0.0572679340839386
