steps	episodes	elapsed	mean	median	stdev	max	min	average_q1	average_q2	average_q_func1_loss	average_q_func2_loss	n_updates	average_entropy	temperature
50000	729	575.8427665233612	232.40144429169362	186.22190681599648	98.67530788919471	380.0169741722533	136.9969692262798	125.49347	125.30372	7.604355192184448	7.598846335411071	40001	-6.3415565	0.05696601793169975
100000	983	1298.6633105278015	444.2178322520105	466.2721160212274	113.50107231650607	582.3683548384095	207.4826279258382	121.59397	121.49047	6.000473353862763	6.007229471206665	90001	-6.009612	0.04410697519779205
150000	1207	2023.898533821106	253.47094485615074	79.25095885297556	328.59940250888394	961.5853241862027	36.665808937044986	138.30093	138.10493	5.632880654335022	5.174452774524688	140001	-6.095601	0.04678073897957802
200000	1373	2764.387903213501	2400.8147079287623	2812.02817712948	1049.8740809431722	3399.5812317657796	924.7264740660875	171.13669	171.48158	7.711938791275024	7.514940629005432	190001	-6.251635	0.05765751004219055
250000	1437	3503.3249039649963	3009.0313589348557	3496.7782170070777	1256.1572615726714	4091.6989425120464	647.1057810324733	212.18082	212.01085	9.536348185539246	8.987948651313781	240001	-6.0640774	0.06435023993253708
300000	1498	4247.0818066596985	3502.654168915197	3970.4366837971957	797.254217643769	4025.6768625152995	1962.2372145386455	239.48041	239.52487	9.66523488521576	8.866917691230775	290001	-5.9990497	0.06896867603063583
350000	1555	4995.109345912933	4204.6977148834785	4206.465880525782	38.031434676664105	4266.061340316796	4149.511467600418	260.16406	259.8089	8.335462446212768	7.791621966361999	340001	-5.696819	0.06776957213878632
400000	1613	5753.351268291473	4212.163229726194	4213.242370552773	44.76815134849622	4290.420019416865	4148.187010566924	277.4748	277.0385	8.981530513763428	8.04125654220581	390001	-5.893217	0.07037340104579926
450000	1666	6519.317032575607	4396.2816444692835	4398.0239774109195	27.841337408931217	4446.273600546595	4352.259891451198	295.56348	295.53265	7.683479256629944	7.859745020866394	440001	-6.1305184	0.07120706140995026
500000	1718	7287.949049472809	4522.079570017114	4525.45011469836	12.326537989469156	4535.13217673805	4494.694317404321	308.37457	308.21988	7.536613879203796	7.144624247550964	490001	-5.398809	0.06847430020570755
550000	1770	8062.191707372665	4684.860514306125	4680.029143288609	20.347424557578837	4727.822289270356	4661.532033299677	324.33624	324.60358	7.581208500862122	6.923323159217834	540001	-5.956966	0.06816574186086655
600000	1820	8833.611349344254	4078.2803089114277	4490.083487926184	1374.0504262543304	4642.676518769704	174.61614662604555	334.85428	334.8622	7.364042184352875	7.878193273544311	590001	-5.811948	0.06316152960062027
650000	1870	9608.592866182327	4724.149842011309	4720.631912378345	13.317951201203867	4746.434002077308	4709.913788911412	349.7748	350.07706	6.797420058250427	6.2653646612167355	640001	-5.9023595	0.06307465583086014
700000	1923	10389.735862970352	4738.577515259665	4738.169985973396	11.23233623620768	4759.777256653405	4722.389961870396	361.76218	361.5381	6.928714165687561	6.279010174274444	690001	-6.1740603	0.061686933040618896
750000	1974	11175.692732572556	4909.7629915150965	4896.15494671953	33.21206534508736	4962.110259852531	4862.354866550938	362.2002	362.5045	6.293353111743927	6.20027535200119	740001	-5.730608	0.06130882352590561
800000	2024	11953.218786001205	4985.836077012478	4981.382291201411	33.95782589440866	5064.5465662212455	4950.067588085868	378.474	378.32584	5.670138466358185	5.538857049942017	790001	-6.1792784	0.0607651062309742
850000	2075	12729.22809123993	4946.123814299509	4969.041269041379	70.77497077033574	5040.58843324281	4835.00632385031	380.62442	380.80005	6.528759844303131	5.481412260532379	840001	-6.216587	0.05989445000886917
900000	2125	13508.778673887253	5071.292141269596	5080.6484966210555	49.01569741328107	5121.858365124376	4949.4982086269965	392.75568	392.769	5.453543686866761	5.377368998527527	890001	-6.131141	0.06182663515210152
950000	2183	14287.802766561508	1352.4369996844014	1002.1365030553377	1130.5205504566377	4569.627790432471	956.5173413275508	394.6856	394.64246	6.136539494991302	5.59139707326889	940001	-5.8785176	0.0648106262087822
1000000	2234	15067.651020050049	5222.71811233509	5224.232758839049	30.87853487962152	5274.976727130658	5180.253418266469	393.88965	393.65604	6.272032160758972	5.92625750541687	990001	-5.8432674	0.06291339546442032
