steps	episodes	elapsed	mean	median	stdev	max	min	average_q1	average_q2	average_q_func1_loss	average_q_func2_loss	n_updates	average_entropy	temperature
50000	50	1163.2610337734222	4798.999978718717	4809.892301893505	112.9264685051611	4948.817209000552	4580.02512658827	167.41129	167.21162	3.2407541704177856	3.407968108654022	40001	-5.7178955	0.07306379079818726
100000	100	2606.838932991028	6973.105280863978	6942.723955194471	91.38136589374157	7143.76517699695	6849.313693055326	361.7438	361.66293	6.268421144485473	5.726017744541168	90001	-6.0060825	0.12208740413188934
150000	150	4316.126444578171	8542.991584556756	8529.375416726354	81.45718558834366	8717.82732681529	8420.260479524159	492.71515	492.7188	10.256757960319518	9.795493292808533	140001	-5.738109	0.16798976063728333
200000	200	5750.836693048477	10285.947006045291	10321.722709383543	90.18450895015292	10384.334392669434	10154.539788600223	611.95264	612.1674	11.29195550918579	11.174596786499023	190001	-5.939099	0.1986735612154007
250000	250	7234.412578821182	10121.403265564339	10150.13236885309	182.64787783360094	10359.587384154705	9735.449222367022	675.2572	675.23315	13.536639204025269	13.908707699775697	240001	-6.0300264	0.22504866123199463
300000	300	8708.209326505661	11003.246669628148	10985.19856656458	82.2250694119794	11155.7809063832	10907.284235057808	724.40564	723.8629	14.726478996276855	13.908413763046264	290001	-6.1103797	0.24664989113807678
350000	350	10117.653594493866	11434.46548546139	11458.055431832596	120.05603728394632	11634.869776954887	11274.49376279397	742.852	742.765	13.727845277786255	13.45013282775879	340001	-5.928585	0.25613337755203247
400000	400	11516.94380569458	11339.22018062838	11351.12799099975	131.8006902462739	11496.367438978534	11099.912336609814	785.1786	785.374	15.806336593627929	16.002592735290527	390001	-6.1300716	0.2575909197330475
450000	450	12913.218838214874	11606.965854416158	11595.3420952749	126.77401699533921	11812.018727420937	11451.376076050467	802.28345	802.3193	12.658377962112427	13.137665853500366	440001	-5.7053447	0.24892617762088776
500000	500	14328.787477493286	11918.111780800931	11967.71577366334	138.78227360100126	12028.90186827733	11605.670562264268	846.6863	846.1165	14.205531311035156	13.952582530975342	490001	-6.183585	0.2567105293273926
550000	550	15733.664966344833	11391.342572521771	11386.193984728103	82.20448483255763	11512.180752389493	11227.021503710883	861.45953	861.4436	13.906905384063721	13.454121923446655	540001	-6.059374	0.2501792907714844
600000	600	17126.004526138306	12131.990464235741	12166.847527014746	219.20632634299287	12384.74330505291	11697.11486452545	886.23035	885.8555	14.589683065414428	14.180952310562134	590001	-5.767781	0.2520441710948944
650000	650	18516.506815433502	12301.315721857694	12357.474642346668	175.1150838567127	12523.047200824813	11954.352307368963	894.1857	894.5297	17.526432785987854	16.862084321975708	640001	-6.276543	0.2517743408679962
700000	700	19875.213196754456	12080.108796794198	12070.38923200293	156.90859922543012	12431.857401797155	11873.602072991316	913.4326	913.75195	16.05661940574646	14.867583093643189	690001	-5.927156	0.25447767972946167
750000	750	21241.250579357147	12428.422793763222	12419.4672810788	134.2831175188419	12659.318172777448	12208.866222381384	928.792	928.8935	14.880325117111205	15.780537643432616	740001	-6.230409	0.2540469467639923
800000	800	22607.936686754227	11992.586494529502	12264.176427600918	994.4050024393309	12458.687316269745	9176.199352463056	943.82825	943.7141	17.72054821014404	18.098309020996094	790001	-6.054344	0.2587341070175171
850000	850	23970.719527959824	12183.654526737015	12495.169700670463	1038.8112576967178	12605.69825757886	9232.261562284568	941.9542	941.55725	16.56535146713257	15.310359888076782	840001	-5.9183173	0.24456146359443665
900000	900	25312.62935256958	12411.740427579449	12427.855595359615	76.66285618153326	12539.286008726001	12304.287505584394	948.95654	948.9046	17.752030334472657	17.07750259399414	890001	-5.922489	0.2551705539226532
950000	950	26652.6607131958	12486.97173148483	12455.388625054431	120.3246096270377	12747.089291212296	12325.496469260945	954.6155	954.6368	18.441609969139098	17.692579641342164	940001	-5.9735217	0.24819451570510864
1000000	1000	27997.368664503098	12656.040455389246	12632.198629121627	141.863977242349	12841.427838787535	12440.031530568176	980.38947	980.3147	17.089974904060362	21.947411575317382	990001	-5.855498	0.25274938344955444
