steps	episodes	elapsed	mean	median	stdev	max	min	average_q1	average_q2	average_q_func1_loss	average_q_func2_loss	n_updates	average_entropy	temperature
50000	50	1017.053004026413	4598.542736441843	4610.127792374785	95.25489040174692	4707.687095559238	4441.255820428621	155.75093	155.8648	2.863880739212036	2.843694362640381	40001	-5.9802685	0.06733962893486023
100000	100	2309.5978367328644	6374.679424239483	6350.851468644962	121.96208101239131	6585.409695784054	6181.808645328619	327.7365	327.73392	3.7181752920150757	3.5750582361221315	90001	-6.220767	0.12415742129087448
150000	150	3656.1630680561066	6973.107372036813	6954.855383690789	92.82764091197399	7111.31872856959	6852.975193541035	407.2205	407.30576	4.331980149745942	4.261925640106202	140001	-6.2938185	0.1633411943912506
200000	200	4959.58115696907	7644.118079268863	7653.2230813212955	103.59403257129784	7768.51029203365	7432.749014429152	453.14713	453.15497	3.950094232559204	3.9906073141098024	190001	-6.0860434	0.18198737502098083
250000	250	6275.349045276642	8033.616770605999	8020.470893638445	61.182554880328574	8145.9399124012525	7975.636985472094	499.76312	499.83603	4.17309308052063	4.163956372737885	240001	-6.2279515	0.1944597214460373
300000	300	7584.621634721756	7955.539440152354	7970.455202598524	64.35804597091165	8030.299164514988	7858.395017267939	523.1577	523.1852	4.737784712314606	4.52879778623581	290001	-6.022719	0.20392422378063202
350000	350	8872.443118333817	8193.267758469705	8206.069262484962	53.34793490066666	8248.087657828795	8122.813420924569	544.67236	544.59064	4.545086476802826	4.354041380882263	340001	-5.8353534	0.21235154569149017
400000	400	10188.314099550247	8371.38150136819	8345.029992745931	111.31717295680228	8612.072553709992	8188.180845966528	567.48663	567.5105	4.390344874858856	4.294724447727203	390001	-5.9905877	0.217132106423378
450000	450	11491.007535457611	8450.720759446303	8450.953285198259	70.55831783164847	8563.028028652492	8344.399042466297	584.90076	584.87085	4.285783402919769	4.317077684402466	440001	-6.192674	0.22175000607967377
500000	500	12792.450054645538	8581.287510584805	8566.337487616132	63.604181603477045	8687.696593689418	8490.875982288268	595.43787	595.51306	4.331242337226867	4.454205799102783	490001	-6.0351996	0.22512298822402954
550000	550	14100.661414146423	8782.509068785013	8782.957224705686	56.702196741779915	8880.830115747367	8686.273692875193	605.14905	605.203	4.621989567279815	4.701289958953858	540001	-5.604615	0.23110619187355042
600000	600	15391.221122264862	8881.154806449915	8860.765866185606	111.96187122986346	9047.830966897232	8678.117722956717	620.1533	620.2984	4.49155730009079	4.712610907554627	590001	-6.038114	0.23405584692955017
650000	650	16694.52411532402	8917.513381407232	8920.251000662947	124.08143994064471	9166.087727897015	8696.615368119317	631.0319	631.0179	4.922414689064026	4.786632053852081	640001	-6.093111	0.2353486269712448
700000	700	17997.07433128357	9045.646692609318	9047.404417261449	38.46091955440637	9106.429908860528	8989.190396426919	639.9165	639.8535	4.826706492900849	4.660889949798584	690001	-5.8632374	0.23616541922092438
750000	750	19276.449067354202	9186.485346069212	9208.722265919932	109.11863101857253	9306.652808982575	8974.724052838223	645.88324	645.7789	4.715888631343842	4.675657563209533	740001	-5.9209957	0.24196235835552216
800000	800	20600.596973657608	9318.730388438626	9327.38250714424	67.25069307116766	9401.492977739299	9159.368089452573	656.50684	656.4965	4.790802552700042	4.747618300914764	790001	-6.0537305	0.24484217166900635
850000	850	21916.37202191353	9248.116220043106	9275.083150868179	77.5201711688407	9348.864875072102	9104.178447781695	661.3941	661.2825	5.003035399913788	4.936811571121216	840001	-5.9029613	0.24185693264007568
900000	900	23216.79438686371	9680.4615151506	9688.462464175791	105.39622567751715	9880.732815394866	9502.860342036243	672.0333	672.0002	5.423931894302368	5.33940422296524	890001	-6.0335965	0.2452704757452011
950000	950	24543.043377637863	9552.55825796078	9600.374080727692	110.67291528847342	9671.29798777729	9365.095922926532	672.3657	672.4218	4.841791551113129	4.833264026641846	940001	-5.729671	0.24385759234428406
1000000	1000	25872.141551733017	9366.808335291284	9377.838792908879	86.49426812277507	9504.475306110002	9181.929203912348	679.92175	679.6965	5.303432898521423	5.3240393137931825	990001	-5.827889	0.24387294054031372
