steps	episodes	elapsed	mean	median	stdev	max	min	average_q1	average_q2	average_q_func1_loss	average_q_func2_loss	n_updates	average_entropy	temperature
50000	731	1504.2565762996674	330.0392562008449	274.4657626080774	148.25336896118299	620.5043496557184	169.4689173450522	131.76332	131.89743	9.343620433807374	9.75084436416626	40001	-6.1479445	0.04440863057971001
100000	966	3395.826835155487	812.9323192457144	777.8318906216491	212.4369427265777	1144.629476735436	501.90932056195305	138.14735	138.09325	13.756569762229919	12.323047590255737	90001	-5.939429	0.054524023085832596
150000	1167	5346.218968629837	894.341513337277	755.210898625497	908.455611842418	2681.9843159443126	118.93312678847867	219.10901	219.59822	29.29745027542114	28.153989658355712	140001	-5.8970475	0.09699986129999161
200000	1280	7261.058385848999	1558.8912488191686	1447.505110696748	1116.7682204309544	3380.195477561332	272.47827242414934	184.14175	184.52895	16.418942832946776	16.68810725212097	190001	-5.694014	0.07620952278375626
250000	1396	8914.6103348732	167.6597499076368	177.74060773475668	28.764163643600735	200.33064356723455	121.87319062959604	198.95769	198.35558	18.192092628479003	18.33713671684265	240001	-5.7631984	0.09054197371006012
300000	1466	10600.887159585953	3815.873769878241	3808.9823338595374	83.38488404758353	3964.545310936204	3713.0446808346683	208.11653	207.89471	18.447255077362062	17.747615756988527	290001	-6.2285714	0.09480591863393784
350000	1531	12301.621355295181	3357.975017302223	4129.293950970427	1697.2215843752151	4345.951290065933	149.89865103335723	235.42374	235.25996	18.287196025848388	18.073005981445313	340001	-5.9324207	0.09456229954957962
400000	1588	14012.888970136642	4354.7108572675315	4343.478829035683	117.40022401411795	4557.279453887417	4172.557188046935	251.22792	251.52182	14.790913362503051	14.517020025253295	390001	-5.875661	0.0975596085190773
450000	1644	15709.957414388657	4520.623853758076	4562.438843124402	123.91085594860539	4627.820827142176	4217.70381442535	259.95267	259.88882	16.806667184829713	15.869606685638427	440001	-6.286596	0.09951895475387573
500000	1702	17389.701795101166	4437.8743435469905	4390.583936208946	142.16012270006715	4766.699678786065	4311.31758372654	271.09863	270.5547	14.598958415985107	14.183896055221558	490001	-5.756426	0.09657084196805954
550000	1759	19054.818509578705	3981.1783097928806	4473.331753119245	1120.001300234042	4601.172743565931	1329.3252184083362	276.1814	276.1166	14.472877068519592	14.901216225624085	540001	-5.807343	0.10057221353054047
600000	1815	20722.081661701202	4520.730360867686	4522.034679746614	138.63587798102438	4805.701949203015	4286.091830948532	281.70984	281.92307	14.532068386077881	13.355693864822388	590001	-6.2620163	0.09653285890817642
650000	1868	22451.56654691696	4635.797724227793	4657.274101667492	64.52439289898095	4695.835391493908	4490.127386520649	297.3749	296.97974	17.428838262557985	16.751970195770262	640001	-5.529301	0.09450291097164154
700000	1924	24142.811450481415	4124.6280477880055	4629.157201530881	1401.2054636482667	4842.282547770994	240.54189979787972	302.98187	302.94968	20.46805947303772	19.463784885406493	690001	-6.0959444	0.09916172176599503
750000	1979	25946.349903821945	4595.773167829679	4624.0801112591835	164.78007185803676	4833.662863128679	4252.524027491411	311.21527	311.4363	14.165941619873047	13.998502278327942	740001	-5.930431	0.09814698249101639
800000	2029	27635.9432015419	4942.414421533667	4960.1988619726235	135.56774106975726	5127.863766262638	4696.929571287213	315.7134	316.223	16.076208758354188	13.378211717605591	790001	-5.744426	0.0993180200457573
850000	2084	29322.51152253151	4793.411144060041	4789.268987378495	123.19793048010084	4993.255479580753	4591.8604945865345	327.52396	328.41043	16.61497579574585	15.909757714271546	840001	-5.974128	0.09828240424394608
900000	2135	31007.969853639603	5196.963999580512	5188.959789674458	75.24000464962324	5305.012294532939	5082.4534747906255	332.44888	332.6628	16.601428718566893	14.849854345321654	890001	-6.0084467	0.09813275933265686
950000	2190	32709.102128982544	3551.7048231409913	4966.0456086196355	2296.085470361932	5096.19321894862	213.32619474470067	331.0729	331.02924	14.705039567947388	15.991972885131837	940001	-5.943161	0.09359917789697647
1000000	2244	34420.53574895859	4902.654242423405	4897.423138311364	128.41871820786415	5073.993708723602	4721.048212956335	339.5974	339.5696	15.423886651992797	15.249249382019043	990001	-6.131631	0.09653746336698532
