steps	episodes	elapsed	mean	median	stdev	max	min	average_q1	average_q2	average_q_func1_loss	average_q_func2_loss	n_updates	average_entropy	temperature
50000	750	948.7564539909363	366.59091965076556	358.6143582947915	106.80452855232359	552.2955853748329	169.78795291825406	127.35763	127.67119	10.239575099945068	9.015447182655334	40001	-5.791559	0.0542396605014801
100000	961	2129.2742252349854	626.0244018040278	580.9011899218876	189.10746966247473	966.9176394493471	415.4969958172988	144.08575	144.16757	7.068675932884216	6.9079719924926755	90001	-5.9754043	0.06095793843269348
150000	1120	3315.361551761627	1199.8906966411994	1111.0826379972082	404.20423806080373	2063.541432641419	694.5841414357291	173.22054	172.8453	8.5606432056427	9.27601550102234	140001	-6.189033	0.07444963604211807
200000	1205	4512.581645011902	3633.6145399707584	3640.895212151092	30.440977648788245	3678.1707226866392	3573.7600612081824	201.50772	201.77937	9.364623985290528	9.161716737747192	190001	-6.319868	0.07357943058013916
250000	1266	5733.952069759369	3886.2808650967663	3888.9333515987964	23.478565021446254	3921.15168618126	3838.2792825430597	240.25223	240.6241	9.795469369888306	9.600174732208252	240001	-6.0738416	0.0740564614534378
300000	1343	6954.674157142639	3599.963452217051	3999.2059034269164	1247.9373340539016	4140.366056040707	61.518896110918945	264.574	264.7915	8.99810197353363	9.076015625	290001	-6.0291405	0.07390859723091125
350000	1399	8168.852594614029	3578.550612691922	3917.1819334980382	1170.692153000889	4060.8775657308433	256.8029385756714	286.72406	286.40466	8.664525771141053	8.53800461769104	340001	-5.9766045	0.06894553452730179
400000	1456	9378.968977689743	3985.8615847430906	3982.646170048155	10.835652120703397	4009.833660035875	3974.14783489706	299.19904	298.96918	7.5101925158500675	7.503976216316223	390001	-6.5815024	0.06872057169675827
450000	1509	10595.600069522858	1572.7672469003935	305.23482539867365	1926.0191199545006	4210.4479456683885	32.117260721134755	309.03345	309.18887	6.375665307044983	6.207782745361328	440001	-6.127323	0.06284249573945999
500000	1559	11814.761991262436	4108.382371141695	4116.154233658555	21.857020360656108	4129.832084747379	4059.8925993060197	322.54062	322.21936	6.290393528938293	6.431052107810974	490001	-5.761279	0.05970142409205437
550000	1612	13074.547313928604	4243.718762727086	4245.955221268479	18.84836678281711	4263.908818406353	4198.329851132193	332.1681	332.14944	6.3230187439918515	6.309499139785767	540001	-5.71591	0.05538059026002884
600000	1668	14301.676131010056	4264.908888954134	4260.543999746444	36.40247589024051	4334.290485339599	4226.984899270563	334.92413	334.91562	5.651872074604034	6.548196310997009	590001	-6.4245524	0.05676563084125519
650000	1721	15501.961015462875	4093.1438250955543	4097.162261902502	10.31161546635636	4103.998187857436	4077.34655468634	345.98355	346.03693	6.137813050746917	6.225944211483002	640001	-5.577525	0.05538945272564888
700000	1774	16690.742171287537	4291.751023022998	4312.7524236746285	76.23180094638982	4349.9991327972	4096.644620319768	348.12537	348.08218	6.079878423213959	5.916386437416077	690001	-6.457373	0.05033650994300842
750000	1824	17884.056183338165	3120.5591336506363	4240.145439607935	1828.5131689473917	4339.560673426093	249.74132129318755	356.46344	356.69305	5.685637338161468	6.451026437282562	740001	-6.2526083	0.05177335813641548
800000	1874	19114.275120019913	4330.341611906251	4334.825375175284	62.71373517151803	4413.304805230556	4233.912619442316	363.238	363.14728	4.712441306114197	4.796880182027817	790001	-5.755496	0.04786558076739311
850000	1925	20340.40516114235	4316.188846943145	4315.214855212915	34.026987408447894	4353.305644191725	4235.158499593225	367.1612	367.01938	4.797410626411438	4.909126373529435	840001	-6.149306	0.04885641112923622
900000	1982	21553.641174316406	1992.4508311253721	590.1619510252174	1969.1796191262436	4332.962851345624	369.4834019980187	368.22205	368.11514	5.088650760650634	5.094659472703934	890001	-5.8542585	0.04779905825853348
950000	2033	22776.696802139282	4362.198554808026	4372.7853886206485	43.33205113626604	4405.832439780791	4273.104607102831	369.69705	369.66132	4.420377485752105	4.285862678289414	940001	-6.2030683	0.04610500857234001
1000000	2083	23994.47633934021	4379.963717006234	4378.402988917676	14.119584281476964	4405.346555078102	4362.497786124639	369.89328	369.9729	5.758750774860382	4.999161665439606	990001	-5.94408	0.04702826961874962
