steps	episodes	elapsed	mean	median	stdev	max	min	average_q1	average_q2	average_q_func1_loss	average_q_func2_loss	n_updates	average_entropy	temperature
50000	732	946.1068382263184	420.1828241034239	390.48079926074195	136.49489005554844	674.9473720460181	252.76110550293444	135.07777	134.99892	7.76791540145874	8.637219161987305	40001	-5.968037	0.048442576080560684
100000	961	2149.250443458557	1001.3823835786252	942.9318981757501	421.39858831452426	2049.192779977783	518.8929440283005	147.14934	146.82954	11.983204026222229	12.456453623771667	90001	-6.572101	0.05431419983506203
150000	1056	3403.7659323215485	3050.9573930950605	3008.2873110918053	128.3046623205955	3289.85749837407	2919.9481726812883	181.64784	181.27007	10.822678871154785	10.368456201553345	140001	-5.672376	0.06699506938457489
200000	1130	4648.694930553436	3125.112936224825	3390.148181188677	839.6210737519077	3474.5043579104167	738.7219021071878	218.22855	218.38731	11.498647379875184	11.90790279865265	190001	-5.6910653	0.06757716089487076
250000	1482	5914.413738489151	3765.3643485028942	3811.3169400889046	167.4317154745837	3932.139057905639	3453.5988121845276	220.63416	220.46455	17.674540519714355	15.536533060073852	240001	-5.645319	0.07346831262111664
300000	1540	7159.069353342056	4288.381923416164	4304.6700882523855	60.57165349836944	4386.152777675103	4152.580242903973	247.81969	248.29124	12.228427000045777	12.522067151069642	290001	-6.5468783	0.07200150936841965
350000	1593	8412.975145101547	4269.532310955196	4258.598076558103	41.43792263346893	4356.654687281078	4224.6766961638305	277.6028	277.6996	11.800345907211303	11.805720653533935	340001	-6.250461	0.07285041362047195
400000	1647	9681.579735040665	4051.452296514326	4423.298835174712	1347.531301702348	4603.559506904975	224.17171634218215	293.6843	293.63232	9.670739254951478	10.590958433151245	390001	-6.6692905	0.07565333694219589
450000	1701	10959.341966152191	4094.980268423113	4548.2902381185395	1174.9578585868378	5166.8220119331945	1968.4732185991445	313.79907	313.6523	9.22882960319519	9.46825698852539	440001	-5.9904647	0.07545887678861618
500000	1753	12240.753427505493	4613.764426498306	4685.805488641216	220.03402860468955	4753.170738160805	4009.000496139962	321.2547	321.259	9.387713561058044	8.651517295837403	490001	-6.164284	0.07465004175901413
550000	1805	13526.236389398575	4677.903567949245	4680.64831211141	16.062382224714437	4702.804734852299	4652.666299569846	338.54306	338.5917	9.067789912223816	9.40841790676117	540001	-5.807372	0.07221987098455429
600000	1856	14785.384359121323	4838.735210546461	4843.842901473992	40.63188239776312	4918.669546972621	4772.931174580261	346.10504	345.86682	8.061745407581329	7.818694996833801	590001	-5.7947254	0.0738270953297615
650000	1907	16052.058960199356	4697.330879790364	4686.8468204947185	42.609968338571825	4767.042060940612	4646.591366353619	349.36874	349.67157	9.507916507720948	9.47707440853119	640001	-6.0687594	0.07150144129991531
700000	1959	17317.33714723587	4793.958231555047	4781.680476848736	53.38023198289882	4906.59742957665	4726.253866308569	361.0644	361.14838	7.81549439907074	7.412927889823914	690001	-6.12094	0.07184583693742752
750000	2010	18583.469083070755	4979.203828531459	4965.113973699885	48.65058862740855	5077.595652739159	4927.065471521841	367.20908	367.5022	7.826073975563049	7.866987669467926	740001	-5.4846635	0.07215097546577454
800000	2061	19868.34993481636	5047.009860373303	5043.304568473151	66.65894396948819	5174.975377169459	4973.84457166598	376.0364	375.8852	7.966286733150482	7.859639322757721	790001	-5.668462	0.0721825659275055
850000	2112	21140.58004975319	4944.170679827322	4944.705759432394	36.84752655280072	5013.585006939454	4877.792017559383	385.0333	385.2442	6.825503361225128	7.001202185153961	840001	-5.6922445	0.0700739398598671
900000	2162	22421.906020641327	4964.766107217626	4953.140682786894	68.0488095461123	5073.996140478872	4871.073113307598	398.48236	398.45163	6.954328761100769	6.619662182331085	890001	-5.686864	0.06944073736667633
950000	2215	23703.462527513504	5061.14447748556	5064.871622220509	59.89048526991278	5143.997520694747	4932.457526087906	390.3105	390.06424	6.685596780776978	6.991906764507294	940001	-6.2429147	0.06600823253393173
1000000	2266	24976.512558698654	5036.507881834861	5007.167325447982	78.63025759096492	5203.313114064989	4965.623690338535	398.62662	398.48166	6.4407796382904055	6.533949077129364	990001	-5.807741	0.06995481997728348
