steps	episodes	elapsed	mean	median	stdev	max	min	average_q1	average_q2	average_q_func1_loss	average_q_func2_loss	n_updates	average_entropy	temperature
50000	723	962.3177878856659	485.6101622117713	496.8823638960066	88.36172626964401	616.8334663485332	279.14087591457843	128.44598	128.4979	8.647009429931641	9.05392792224884	40001	-5.7108974	0.045563630759716034
100000	974	2136.6798298358917	543.5003324393397	252.4390936163386	634.790428275911	2143.9570251927153	138.87874792431003	147.67482	147.88388	8.168958024978638	8.3655313539505	90001	-6.0396037	0.05211031064391136
150000	1138	3404.0492238998413	2712.186631675696	3247.5610359163175	843.2748451755356	3473.607536554334	1491.9922148842004	172.6855	172.62985	9.822897543907166	9.920122818946838	140001	-6.104045	0.06397872418165207
200000	1240	4683.232297897339	1659.5694962516322	1352.8442895859253	969.3563068714329	3188.4811722588943	689.7499148784555	201.94376	202.12546	11.166846990585327	10.73661997795105	190001	-6.0137043	0.0715627372264862
250000	1324	5993.646064043045	3565.3695882864113	3574.0525873508814	58.805641098819265	3625.7095479625573	3442.5739614531317	222.75468	222.89806	11.021396312713623	10.90795138835907	240001	-5.835251	0.07265286892652512
300000	1387	7279.387704372406	3789.8216829532776	3787.1903647249637	42.24771873729783	3844.1335144149893	3722.5687797418964	242.11969	242.58269	9.003164076805115	8.73891035079956	290001	-5.9654217	0.07463665306568146
350000	1455	8567.514326810837	1610.2387809328213	589.3098930952667	1618.8730688641733	3672.8452370956475	218.10721124391495	251.33688	251.24368	10.002160115242004	9.941268906593322	340001	-5.9383464	0.07325410097837448
400000	1515	9847.184075593948	3744.3496527485254	3749.4976467608253	25.24499470971037	3772.205185876216	3690.5900663019656	270.16336	269.87506	8.209020590782165	7.563626925945282	390001	-5.948571	0.07015690207481384
450000	1574	11112.348435878754	3891.278986269	3884.003436562606	25.40249879442588	3931.5044783186504	3846.976398478433	278.69437	278.519	8.342405893802642	7.990881526470185	440001	-5.699463	0.07033345848321915
500000	1627	12373.406205892563	3888.780017713278	3897.2699043728794	29.893942014002768	3934.856755305018	3842.191206516684	288.99695	289.0399	7.185405108928681	6.701595566272736	490001	-5.8882785	0.06603105366230011
550000	1679	13627.750519990921	3521.2701369361116	3871.2946598159906	1099.0526908189042	3936.190348767269	396.20862515127544	296.26855	296.28992	6.640766668319702	6.433763375282288	540001	-5.985388	0.06630175560712814
600000	1729	14891.573370456696	3880.3970139536486	3866.9144002012263	34.09851334820933	3939.6214986921664	3838.6058157642847	301.43225	301.40457	6.923449971675873	6.762028033733368	590001	-6.0059423	0.06265012919902802
650000	1782	16149.033312559128	3982.1342371547926	3979.9665793198046	9.713865508970303	3994.3873884052177	3970.1201625403683	308.80682	308.80106	6.198300063610077	5.851112091541291	640001	-5.9277987	0.061518747359514236
700000	1834	17400.687309026718	3321.6763222127224	4008.0599765693114	1454.329440336722	4026.047980722092	483.91412291955487	315.04562	314.637	5.719843599796295	6.017058224678039	690001	-6.0390983	0.06348126381635666
750000	1888	18687.91589450836	4105.023079007153	4108.445795311367	36.73994482334908	4166.6430006450655	4050.3800680689947	322.72824	322.77768	5.616654145717621	6.675777196884155	740001	-6.259774	0.05820564925670624
800000	1942	19968.87854576111	4046.1406974469123	4051.100188322759	16.99454926922145	4076.954673075711	4017.2489170454714	331.4979	331.3809	5.859025206565857	5.3563712477684025	790001	-5.8981586	0.05569026246666908
850000	1993	21233.531903743744	4178.047164581151	4186.658559146341	42.91850768862973	4246.873180985755	4095.6382951818496	332.6841	332.47638	5.521587557792664	5.272518937587738	840001	-5.595794	0.055350903421640396
900000	2044	22503.876767396927	4093.167264320177	4088.264961376917	14.469204525283555	4120.264663584003	4073.1145165026314	333.47946	333.46945	5.412276854515076	5.331291263103485	890001	-5.673676	0.05230355262756348
950000	2098	23779.647334337234	4120.249779416939	4124.274510180659	16.566228298883416	4141.771600157746	4088.606583138897	338.48108	338.1934	5.974757486581803	6.523648591041565	940001	-6.583358	0.05047250911593437
1000000	2148	25060.694726467133	4167.908950118514	4170.045882396216	6.577333750770986	4175.85883609538	4156.262522542618	342.2086	341.85126	5.29062196969986	5.083011593818664	990001	-6.290889	0.05031954124569893
