steps	episodes	elapsed	mean	median	stdev	max	min	average_q1	average_q2	average_q_func1_loss	average_q_func2_loss	n_updates	average_entropy	temperature
50000	712	592.7785887718201	309.3071838045304	322.3872434223392	127.33206815353297	476.35727094168635	138.1287809863101	134.20258	134.22372	8.618804693222046	8.545408291816711	40001	-6.1114154	0.04512467235326767
100000	941	1327.4256346225739	698.2520678411461	568.2908204311375	324.26473772151706	1374.482981149452	371.5260409076381	124.2846	123.98723	10.146672477722168	9.795382866859436	90001	-6.38337	0.05056915059685707
150000	1146	2069.8626232147217	903.8455195967448	954.4442011532242	521.9591169267878	2080.3263365056014	307.9545056691552	142.72578	142.90625	13.00768886566162	12.442082633972168	140001	-5.980154	0.06545541435480118
200000	1263	2809.8840651512146	1370.5602872487689	1107.3674634846975	630.3677696004999	2543.7812712681266	512.3178607308645	167.53241	167.9853	12.792619647979736	12.513802375793457	190001	-5.732592	0.06726975739002228
250000	1340	3558.0336928367615	2831.4205820461266	3212.0947761745406	903.6465400302283	3636.392264185359	888.7711768342293	191.58298	191.30072	13.556535806655884	13.548277940750122	240001	-6.2776165	0.07410528510808945
300000	1408	4304.320231437683	3898.277603324706	3896.7579457976726	108.92280925625037	4047.446398000963	3755.208053585613	210.32278	210.20049	14.567011489868165	14.107392539978028	290001	-5.7600746	0.07746807485818863
350000	1469	5047.863315820694	3162.8894784935496	3748.7506092861568	1190.4107646510504	3885.13467627113	151.6370712797883	225.28206	224.86081	15.280036087036132	14.771466932296754	340001	-6.188215	0.07935818284749985
400000	1532	5788.053286790848	2612.0827100331962	3263.928445700073	1455.7456919295655	3991.8598505030945	281.0549786961548	239.15373	239.2706	14.508535223007202	14.246234574317931	390001	-6.030127	0.07824301719665527
450000	1587	6530.3656458854675	3110.23269373149	3886.2458160635606	1447.3437659141525	4195.311181941757	196.90254787652177	252.52594	252.26787	18.459656229019163	16.51561180114746	440001	-6.3102536	0.08155068755149841
500000	1643	7274.153142929077	3320.2747719258996	4057.7695923336178	1627.2632130524185	4237.929514389527	199.05209729887736	269.2175	269.13766	14.894303846359254	14.219181137084961	490001	-5.983176	0.07949436455965042
550000	1696	8017.544779062271	3472.4694568070863	4260.631795580281	1239.8819411514057	4348.263111678108	1199.5878643146052	277.71613	277.834	14.355982284545899	14.563452801704408	540001	-5.7939377	0.08283340185880661
600000	1749	8760.306700468063	4008.237907935351	4413.2065987442775	1341.9414591144018	4542.871663845794	194.39276012717085	285.10248	284.60257	13.867302780151368	13.010763158798218	590001	-6.3857827	0.07969222962856293
650000	1802	9504.711189746857	3390.1629248828212	4069.1163284312415	1513.7582150861342	4308.044753213221	232.1540543246816	298.40918	298.11664	13.106225371360779	12.453215131759643	640001	-5.8906727	0.07832924276590347
700000	1925	10253.187872171402	4131.808268804959	4082.5088785986604	199.71348289326494	4360.284872907219	3804.0991678704504	306.82056	306.86563	14.669344182014465	14.985082044601441	690001	-5.6894217	0.08192209899425507
750000	1975	11005.993332386017	4657.1300682748015	4630.815521097864	93.92661333744906	4880.87368407672	4579.864011392989	306.63528	307.24835	12.666060190200806	12.642516045570373	740001	-6.3067236	0.08051852136850357
800000	2025	11753.361871242523	4606.033434812814	4576.4520567252	91.22527839213878	4818.906548644462	4507.618435353333	322.5522	322.9547	13.32380865097046	12.925016946792603	790001	-6.440678	0.08005435764789581
850000	2075	12499.498502492905	4140.674011832755	4570.03179768062	1378.2648002074543	4666.777490168578	221.02241132727636	326.95682	326.6057	12.587105393409729	12.829238114356995	840001	-5.601106	0.08430305868387222
900000	2125	13241.887389659882	3953.42889009093	4870.588211507844	2078.0832163643045	5105.082820034577	17.140226252561217	339.54138	339.14905	11.06151689529419	11.5464928150177	890001	-6.412958	0.08075310289859772
