steps	episodes	elapsed	mean	median	stdev	max	min	average_q1	average_q2	average_q_func1_loss	average_q_func2_loss	n_updates	average_entropy	temperature
50000	50	971.402060508728	5557.9969403251325	5525.195228982668	103.4861334508665	5744.470650339505	5435.413721630296	191.40472	191.60365	5.005689628124237	5.226519064903259	40001	-5.7236786	0.07698729634284973
100000	100	2173.8892889022827	7709.071264533983	7727.291097523432	115.18609894677631	7877.274759486928	7446.411595929745	425.03445	424.8071	6.490646893978119	7.173854937553406	90001	-6.410496	0.15523101389408112
150000	150	3379.945803165436	9067.73303202986	9107.823311520344	148.42459344535536	9285.081266765626	8813.629168890764	538.5958	538.67737	10.785436601638795	10.716973061561584	140001	-5.919354	0.20160256326198578
200000	200	4574.655806779861	9824.985173318417	9852.228628922265	116.58502558680091	10034.610825666483	9607.466331821724	614.13873	614.2807	10.282455911636353	10.004480810165406	190001	-6.1160154	0.22543150186538696
250000	250	5771.317490577698	10069.878200418058	10039.366123963358	98.3912852465944	10218.996427186532	9966.018123874032	669.441	669.51465	10.421125345230102	10.307197456359864	240001	-6.07076	0.23715738952159882
300000	300	6978.209218740463	10172.248464389077	10214.869505543407	298.23407991979036	10585.876509330383	9778.795031941958	701.8335	701.5458	11.32615119934082	11.836127586364746	290001	-6.4238377	0.23380088806152344
350000	350	8186.294628858566	10317.442677633966	10335.08832175636	111.52181859127282	10461.856388573358	10146.742347330735	732.7305	733.30414	10.803794255256653	10.689080753326415	340001	-6.001505	0.2436835616827011
400000	400	9426.80549955368	10479.799244042335	10485.657203917232	60.78907022524602	10555.842698625345	10344.578948862205	760.801	760.68365	12.18990997314453	13.033926005363464	390001	-6.010186	0.24147893488407135
450000	450	10658.551453590393	10851.62376262596	10844.184125633157	122.9265834165665	11116.477920458097	10642.612630131809	788.2369	788.0828	11.458650755882264	11.998305006027222	440001	-5.8754826	0.24082931876182556
500000	500	11872.972160339355	11102.225147547846	11048.088571072756	158.95764256418215	11361.264112582518	10900.584812899964	812.5347	812.48236	12.414087209701538	12.430604829788209	490001	-5.9266787	0.24672800302505493
550000	550	13092.701069355011	11447.717754071242	11487.379208284901	121.84292044692342	11594.953450152865	11268.520962088816	828.4372	828.5756	12.635299263000489	13.144047837257386	540001	-5.9816785	0.2402588278055191
600000	600	14320.014873027802	11325.940386373752	11374.648658832311	142.73476353750434	11497.563286543647	11057.91566450073	847.64185	847.5675	12.507341184616088	13.794966135025025	590001	-6.251649	0.24263755977153778
650000	650	15551.04292178154	11679.46773313133	11655.206599616147	98.23330812485746	11816.667165819588	11523.408211510698	864.2444	864.512	12.893531136512756	12.880935440063476	640001	-5.832	0.24591465294361115
700000	700	16779.338556289673	11470.450070547533	11431.968325347581	134.97071838340415	11662.960407281405	11311.577764023523	878.48975	878.4325	11.942809472084045	12.454461212158202	690001	-6.1237607	0.24400240182876587
750000	750	18017.55098080635	11885.19011375796	11841.237935355352	155.06954078012518	12136.43583016934	11697.356725223844	885.52167	885.5152	13.825328884124756	13.053179149627686	740001	-5.945055	0.24147245287895203
800000	800	19264.712919473648	11037.998455898358	11875.35214098424	2780.3973240991886	12248.398941662192	3134.835418453683	903.0407	903.0738	12.770137605667115	14.405091934204101	790001	-6.1126957	0.24063126742839813
850000	850	20509.779079198837	11526.452493093895	11521.149191917282	38.446094607899354	11570.346111068156	11442.855785974101	898.97864	898.7574	11.953034129142761	12.046790900230407	840001	-5.840331	0.2441992610692978
900000	900	21768.491121053696	12188.161829273049	12223.959857162154	142.24495340396774	12420.577202210043	11930.497285388945	924.18274	924.02924	13.338023481369019	14.593866734504699	890001	-6.257505	0.2511935532093048
950000	950	23025.24503016472	11936.299656711037	11917.417868435994	164.02660271640653	12181.956454290446	11638.710665503642	921.6763	921.8045	14.222530336380006	14.255913834571839	940001	-5.9318457	0.25116539001464844
1000000	1000	24281.829046726227	12069.903573126141	12029.755575233004	106.4943192845441	12273.283370150893	11925.264404582043	929.8384	929.67114	14.079995861053467	13.722576007843017	990001	-5.888083	0.2556546628475189
