steps	episodes	elapsed	mean	median	stdev	max	min	average_q1	average_q2	average_q_func1_loss	average_q_func2_loss	n_updates	average_entropy	temperature
50000	50	1102.553531885147	4500.963366435482	4435.986904233741	250.96190998200456	5031.461012815921	4211.521420029398	151.19449	151.2933	3.272712197303772	3.4248327624797823	40001	-6.160129	0.06943085044622421
100000	100	2482.1536993980408	6792.636821322315	6786.192769667876	78.05796184566339	6895.520538675419	6670.6904135811965	342.7747	342.6843	4.578150072097778	4.473181686401367	90001	-5.6781197	0.13963298499584198
150000	150	3865.499974489212	7511.637350827193	7491.5599669731855	85.46260628126585	7658.1383466411835	7406.8789333918485	427.77994	427.61102	5.004091665744782	5.139710056781769	140001	-6.076797	0.16524623334407806
200000	200	5259.030547380447	7982.273957315574	7979.181514829632	103.85787780829644	8127.967242620808	7760.435308000558	493.56146	493.12772	5.366992971897125	5.563652472496033	190001	-6.2069244	0.18657943606376648
250000	250	6658.421512126923	8322.697347664965	8350.319127866345	120.52482969859985	8503.503036123375	8074.340448942148	530.76227	530.30115	6.2244336104393	5.743154482841492	240001	-5.6896586	0.2047942578792572
300000	300	8059.317832946777	8655.662464296309	8664.282611047223	139.00815553399886	8868.926292652237	8396.431902137581	555.37225	555.25964	6.55684033870697	6.113634650707245	290001	-5.8054156	0.2187974452972412
350000	350	9461.00648188591	8480.979133366629	8486.987732474608	33.91197364320634	8523.541328470514	8419.346122139093	574.8762	574.84467	5.763146808147431	5.7935392594337465	340001	-5.7633624	0.22151051461696625
400000	400	10856.203137636185	8623.07758052573	8646.804343136404	64.2868298510969	8731.262897062254	8504.183005592411	597.015	597.0923	5.9254744696617125	5.804279658794403	390001	-5.6734877	0.22641608119010925
450000	450	12242.670690774918	8892.568621508732	8897.417128949575	112.67167567760643	9043.098117586746	8722.280406187807	611.9463	611.93463	5.404873032569885	5.564587562084198	440001	-5.937916	0.2247585505247116
500000	500	13637.62685918808	8978.030598690488	8979.135269769129	41.943723248937374	9069.498766027968	8927.616955065965	626.5878	626.6582	5.538424503803253	5.526603920459747	490001	-5.9059787	0.22728529572486877
550000	550	15031.371274471283	8817.364132561865	8838.629633474175	57.6729686981754	8885.667071754307	8726.422684776808	644.831	644.9386	5.23717747926712	5.055915472507476	540001	-6.177447	0.22743573784828186
600000	600	16419.719816684723	8838.648401696846	8840.31256319207	50.07291013491296	8924.07934314426	8755.719009656512	655.4545	655.28815	5.275660977363587	5.404838247299194	590001	-6.0718613	0.2319718599319458
650000	650	17807.14307165146	9111.338833231028	9147.533640316808	69.89770185074369	9176.866858412292	9002.319004629166	659.0957	658.9425	5.174930715560913	5.3090765452384945	640001	-5.753769	0.23053336143493652
700000	700	19196.337384223938	9260.447133190786	9266.09391637101	81.24771381576633	9356.74518077171	9123.503049239473	665.43	665.6512	5.1450153255462645	4.838039951324463	690001	-6.052942	0.22928474843502045
750000	750	20590.527847766876	9250.444002531422	9278.718930278501	74.25862388411659	9335.382195324033	9124.236377010087	670.88666	670.7958	5.502829723358154	5.550635538101196	740001	-5.973126	0.2279006838798523
800000	800	21974.24586248398	9189.968056574173	9190.596337327483	47.575244285223285	9275.58965094668	9102.290900228263	684.25146	684.21277	4.3940754318237305	4.354962439537048	790001	-5.9041367	0.22997452318668365
850000	850	23358.82018661499	9357.971225174646	9355.064157973007	42.15994934468885	9410.22404652056	9297.94777554444	687.93	687.954	4.708574414253235	4.9007156729698185	840001	-6.0571523	0.22634068131446838
900000	900	24752.136613368988	9463.991679289471	9479.308214551316	63.67648753411552	9551.735555860138	9350.034361086195	692.46515	692.5296	4.214600026607513	4.2554061269760135	890001	-6.1424594	0.23007230460643768
950000	950	26152.105211257935	9446.021493923336	9442.209824936384	46.774442835278826	9537.710697476341	9380.826423313512	697.0385	696.9438	6.059015579223633	6.4094204378128055	940001	-5.547635	0.2257159948348999
1000000	1000	27548.660133838654	9259.433780034387	9274.036193595273	51.88903488096694	9320.6673757326	9159.588092531452	702.9087	702.8429	4.6437757468223575	4.534477777481079	990001	-5.9498262	0.22881540656089783
