steps	episodes	elapsed	mean	median	stdev	max	min	average_q1	average_q2	average_q_func1_loss	average_q_func2_loss	n_updates	average_entropy	temperature
50000	736	640.9122643470764	135.2838913280836	135.9015336694698	6.468265312601142	143.44228653714933	121.04395486664417	126.59995	127.028076	8.65170301437378	8.118598504066467	40001	-6.01037	0.04578297212719917
100000	996	1433.9904024600983	391.15713019175985	370.3381435864303	91.20788942488647	575.8120614518514	264.56645700398207	121.4225	121.65812	6.564974155426025	6.059467921257019	90001	-5.907433	0.04415218159556389
150000	1148	2238.3908352851868	1100.1694429283336	1126.9426691788567	730.599180118242	2345.07012118338	51.518719598858446	147.936	147.9227	9.134125604629517	9.23743079662323	140001	-6.3145156	0.05824033543467522
200000	1240	3052.954736471176	3032.172553931442	3219.7676471640043	643.9612467146088	3371.5920824549025	1208.7808674133605	193.58415	193.56956	11.077715477943421	11.777698941230774	190001	-6.2567244	0.07272287458181381
250000	1308	3861.041179418564	3433.3210179927923	3430.3573724005228	39.0748718426239	3503.304402779882	3358.5448642134666	221.87485	221.37163	12.983367757797241	14.133493766784667	240001	-6.152458	0.07804197072982788
300000	1394	4665.2312569618225	2703.551095733439	3603.8121081068102	1388.4484489131198	3750.5557605580125	363.84184169041214	237.81438	237.52313	11.769526710510254	11.809000797271729	290001	-5.874544	0.07027257978916168
350000	1452	5474.299213886261	1212.8004412249304	581.3871208792189	1451.4409534693154	3847.507961776994	188.70696806934512	256.3755	256.68817	10.150290451049806	9.737078227996825	340001	-5.8177896	0.0716484859585762
400000	1520	6283.658402919769	2516.313845367634	3415.3401104161385	1565.9997365466863	3622.509897163104	153.8749634181964	267.28522	266.7435	11.008558344841003	10.287214646339416	390001	-6.3754473	0.0685444176197052
450000	1580	7101.674576997757	3499.9347463836903	3729.746623793533	734.3676753294894	3785.4485875927444	1413.5007549448114	274.13586	274.34555	10.479027318954468	9.947554559707642	440001	-5.706998	0.06714801490306854
500000	1633	7913.821563720703	3720.6670970977716	3732.5629523319244	84.94124376367623	3829.8581284432353	3593.2231368783014	282.5655	282.40762	10.714570112228394	10.222900514602662	490001	-6.4302087	0.06908421218395233
550000	1688	8720.812409877777	3627.1738630536584	3960.8507604763467	582.8947394457391	4088.037321074267	2538.635029930502	291.54486	291.73795	9.072941188812257	9.421825385093689	540001	-5.6358676	0.06268897652626038
600000	1741	9527.598504543304	3566.5155316315245	3906.562760865889	1143.4363594058082	3985.3672183292697	313.3538148201758	296.42035	296.66196	8.53608741760254	8.061518573760987	590001	-5.8102655	0.06329129636287689
650000	1791	10327.569085597992	3325.538723771033	3986.5093524199956	1459.69378792074	4097.822973908577	423.32443477913165	306.2433	306.10632	9.328829941749573	8.999729628562926	640001	-5.957008	0.06280526518821716
700000	1842	11128.784245729446	3812.4921825180995	3806.2530803895243	29.36501616275934	3856.4234859263697	3782.222315780967	313.0587	312.94788	9.233401398658753	9.057615160942078	690001	-5.845702	0.0624350942671299
750000	1894	11934.255631685257	2778.0317886559387	3900.292427016428	1829.9711980965265	3944.1687736686717	108.81647725097332	315.56088	315.33832	7.54599333524704	8.023768587112427	740001	-6.4025517	0.06243567541241646
800000	1948	12743.332433700562	3875.4908184972314	3865.9009024859697	43.22134506852043	3943.4254415556825	3818.2713523276575	321.56708	321.85718	7.578027245998382	7.573019907474518	790001	-6.0045314	0.05911213532090187
850000	2000	13553.567363500595	4089.2994679511285	4070.0030004867162	39.985763770362546	4162.21054266779	4048.872885756449	326.82968	326.84238	7.683051872253418	8.487735385894775	840001	-6.039956	0.0600409097969532
900000	2050	14364.335941076279	3739.168285689337	4093.8405721998943	1126.8671460902851	4127.152098474035	532.608871554499	330.5869	330.86288	6.869864780902862	6.9833346199989315	890001	-5.8029723	0.06005159020423889
950000	2100	15176.820939064026	4203.070589463272	4202.842832963533	9.422561001330985	4223.553278191234	4187.7849764282155	331.09824	330.90005	6.360040986537934	6.688847110271454	940001	-6.2043047	0.057909511029720306
1000000	2150	15982.97797036171	4142.660055910598	4148.662550518441	28.87619586866088	4185.013324466885	4076.445940175905	346.7505	346.68176	6.0455187010765075	6.608590624332428	990001	-6.111407	0.05773763731122017
